,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_excess_noise,visibility_periods_used,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_bp_rp_excess_factor,g_mag_error,labels,is_core,distance_pc,PMemb,gmm_label,estimated_mass,galactic_xyz_pc,relpos_cluster,r_cluster,radius,x_pc,y_pc,z_pc,proper_motion_scalar,lambd_av,lambd_av_rad
30,2102,342479661391227008,29.20736156192867,0.07025924,37.38262815062556,0.07043018,0.9884763029405929,0.090039775,10.978218,5.220028,-2.82541924642328,0.09323912,-4.389270748273196,0.11106144,0.18973948,0.2220771,-0.09590925,-0.08650052,-0.19456868,-0.26064274,-0.33368355,0.14256527,0.4584486,0.44026053,0.046254475,13,1.0396212,1025.1145,16.942215,86.96101,17.723076,176.10167,16.076223,1.6468525,29.072332830503335,,1.2878476,0.0010591365,0,False,1011.6580407897748,0.9995911014609395,1,0.7227122332935068,[-678.29799783  631.012465   -406.43214273],[-248.29799783 7492.012465   3405.56785727],8233.45584198171,0.687958925644125,5710.5024069534265,3192.4548674750117,4998.818788591658,5.220027932847279,40.72857311758999,0.710847700541197
31,2157,342480833918552064,29.13455546088903,0.018295828,37.32942633736336,0.02187796,0.8599652700045569,0.026889587,31.981348,2.574929,-1.9850579450775687,0.025381284,-1.6400622783713996,0.035195112,0.1310036,0.27254403,-0.039062236,0.055567976,-0.37044713,-0.07590751,-0.099590614,0.17792565,0.3691534,0.52251893,0.038373604,13,1.0555706,1558.2675,14.20462,386.8966,14.519175,535.8892,13.719445,0.79972935,-49.28095,8.499121,1.2008947,0.00069675857,0,True,1162.8376573796997,0.9988731792360322,1,1.1875296501611283,[-778.69182839  725.54794354 -468.41288991],[-348.69182839 7586.54794354 3343.58711009],8298.004004189788,65.23612113372292,5763.438768473759,3212.4432030686007,5031.883611796064,,,
32,2183,342481276298927744,29.13832632572435,0.04186502,37.37855721537162,0.05582853,0.6204043217282516,0.049546834,12.521574,4.8534126,-4.738788162777571,0.064008005,-1.048571641589647,0.09328726,0.40599588,0.1398786,-0.27244142,-0.20812401,0.04847219,-0.24610361,-0.3351333,0.06562826,0.16152613,0.5696033,0.0,12,0.97557676,1395.8687,16.1154,198.25356,16.534077,343.57956,15.5351095,0.9989672,43.1540783114932,,1.21151,0.0007778212,0,False,1611.8520857725719,0.999994727264216,1,0.9610862720967814,[-1079.57024049  1006.29605527  -648.04590224],[-649.57024049 7867.29605527 3163.95409776],8504.521988410665,271.75410535459923,5902.795901038681,3290.6277084167846,5162.912364803525,4.8534127929969895,40.67143089093976,0.7098503805442296
33,2386,342491996538309632,28.561439045898123,0.03327364,37.072626537982565,0.030396046,0.5812650210842952,0.039019663,14.89672,3.5740492,-3.0805304361745,0.035553087,-1.8122250012834311,0.042177312,0.0016785831,0.5215285,-0.2513619,0.21134625,-0.2574578,0.28690568,0.27975503,-0.11196085,0.07246866,0.3346675,0.10288061,13,1.1936239,2921.9988,15.176792,752.6493,15.648041,671.2945,14.545426,1.1026144,34.635014324236494,,1.2227983,0.0003715731,0,True,1720.3856480725333,0.9996124573845072,1,1.1485474660454607,[-1141.14632788  1078.46543116  -703.1530063 ],[-711.14632788 7939.46543116 3108.8469937 ],8556.037053592323,323.26917053625766,5995.856384155788,3263.8140937030275,5157.8090159261,3.5740491355707724,40.08029787058207,0.6995331630217293
34,2708,342498804061625600,28.5911967018475,0.029016206,37.18574494230465,0.025506722,0.6332295743886344,0.029740961,21.291496,4.229938,-3.899668113685829,0.03155629,-1.6385857828153627,0.034912918,-0.002233836,0.39210248,-0.3700194,0.22162673,-0.12726006,0.29551795,0.18799862,-0.14454737,0.02434705,0.22997333,0.00891488,13,1.0929103,3224.8315,14.9040365,991.20795,15.255583,658.92505,14.379936,0.8756466,37.532570640161936,,1.2067344,0.00033667995,0,True,1579.2060896168223,0.999946983019904,1,1.176891571585241,[-1048.31089026   990.99424014  -642.54693747],[-618.31089026 7851.99424014 3169.45306253],8490.085666223888,257.3177831678222,5939.072526072634,3236.9037830025422,5131.415598979813,4.22993791497495,40.15138615944773,0.7007738877220439
35,2942,342511173567435776,28.478547449672128,0.017269721,37.21028639615595,0.016485512,0.573386357676035,0.018596131,30.83364,2.6196778,-2.017783437675209,0.021098753,-1.6707071182834656,0.02174353,0.13126948,0.25992018,-0.23924898,0.121263675,0.037786018,0.09916019,-0.070261225,0.056546427,0.16248067,0.23071948,0.04276949,14,1.1625594,5302.1406,13.741903,882.11835,14.252137,1369.4065,13.077377,1.1747599,5.68288,4.1369534,1.2295772,0.00020477317,0,True,1744.0247515707429,0.996579630158683,1,1.4768972893823957,[-1155.77450546  1096.47884483  -709.60677101],[-725.77450546 7957.47884483 3102.39322899],8571.64289654741,338.87501349134436,6000.586817162687,3255.144342465257,5183.633388400599,,,
36,2993,342512028264664448,28.52228312014284,0.047873497,37.28373027014214,0.052868947,0.5886657583436717,0.0561853,10.47722,5.338789,-5.256282555202587,0.06138199,-0.9349663953117888,0.08090673,0.17865132,0.20189287,-0.10359702,0.16721073,-0.109497674,0.16189015,0.13837586,0.05892596,0.1350454,0.38519627,0.0,14,0.9594225,1532.0675,16.510628,111.57007,16.974047,258.7632,15.896358,1.0776892,50.98387879408039,,1.2144363,0.00070867385,0,False,1698.7568680972697,0.9999973509212078,1,0.9136527557259342,[-1126.76636068  1068.37402189  -689.02061995],[-696.76636068 7929.37402189 3122.97938005],8550.64067474442,317.8727916883545,5977.575039666245,3248.569176985131,5179.657411074109,5.3387890443891255,40.13686229576813,0.700520398480724
37,3043,342512960273809152,28.49589786492719,0.03455388,37.32434233580396,0.039339952,0.951909953313958,0.04074011,23.365425,6.491695,-2.24430838652105,0.045668058,-6.091402481202476,0.060183942,0.2008263,0.19369294,-0.1480222,0.054368056,-0.17158717,0.07005183,0.030714605,-0.022813518,0.0029457267,0.38686773,0.07535667,14,1.020411,2039.2328,15.848906,202.71481,16.304533,97.878944,15.177279,1.1272535,38.34300842396198,,1.2580503,0.00053242384,0,False,1050.5195334060984,0.9915074589713004,1,0.8572606995065082,[-696.58922255  661.27118371 -425.5292783 ],[-266.58922255 7522.27118371 3386.4707217 ],8253.715376952934,20.947493896868764,5768.3281451243065,3131.4119275198223,5004.444751828388,6.491695026863816,40.13263259217658,0.700446576226668
38,3106,342513956706218368,28.62460149994974,0.014921669,37.33995868688597,0.016900795,0.6665179229645408,0.016254868,41.004204,7.1716456,-4.492497276248962,0.020264199,-5.5901670751254295,0.025328742,0.16452228,0.07210322,-0.18503961,0.33834517,-0.03954093,0.35538435,0.36499804,0.08635398,-0.12782562,0.21712318,0.06643203,13,1.3471984,6325.446,13.3053465,911.48145,13.847171,1396.6217,12.617707,1.2294636,-49.32974,1.8092328,1.23328,0.00017164579,0,False,1500.3347480172722,0.9998511863996884,1,1.5126280342841523,[-996.88458625  942.92463282 -606.72779287],[-566.88458625 7803.92463282 3205.27220713],8455.552479324195,222.78459626812946,5900.939568681366,3220.584376465837,5128.656374864696,,,
39,3125,342514330367256832,28.611368067226564,0.043481734,37.39335980627605,0.04997002,0.5654213317158889,0.050935928,11.100638,4.493028,-3.414846929705508,0.06124045,-2.919952813354572,0.07860765,0.1763048,0.15121108,-0.1388489,0.20790844,-0.12070548,0.18553291,0.106493324,0.08166939,0.11355135,0.29283887,0.08431505,13,1.0728756,1648.249,16.328773,72.02262,16.733622,414.92526,15.743518,0.9901037,44.48570453050452,,1.2211237,0.00065872096,0,True,1768.592629792179,0.9995632901391176,1,0.9594003788438397,[-1175.05299708  1112.47974614  -713.83412543],[-745.05299708 7973.47974614 3098.16587457],8586.624192136082,353.8563090800162,5988.902794657772,3266.7974543804994,5214.517496870639,4.493028375776901,40.254282249849346,0.7025697632869817
40,3151,342514884419146496,28.52784455949048,0.02465439,37.389736080270566,0.027395679,0.9011335287874956,0.028233826,31.916805,1.1569765,-0.8267677037215501,0.03354639,-0.809351460933324,0.03838569,0.14813015,0.16297649,-0.25445485,0.057008345,-0.0663062,0.037041564,-0.22395404,0.08129379,0.09175974,0.2091476,0.057985995,13,1.0562476,2751.212,15.123472,383.39954,15.494952,523.4257,14.583241,0.91171074,7.205161605982714,,1.207399,0.00039463924,0,False,1109.7134531721756,0.9883257905317656,1,0.994175937316052,[-736.33435027  698.80529953 -448.27092937],[-306.33435027 7559.80529953 3363.72907063],8280.046507211553,47.278624155487705,5779.939850141367,3141.8892515079233,5027.9217795817995,1.1569765007258836,40.18566717676089,0.7013722043450916
41,3164,342515124937311872,28.57100850855669,0.016203023,37.40418401226297,0.019228736,0.9543200408690428,0.018709842,51.006313,4.0752873,-3.66967592331749,0.02168578,-1.7724120294789418,0.028388258,0.24892029,0.21449424,-0.1440042,0.17962575,-0.00035499266,0.17749363,0.088650055,0.063699745,0.01515539,0.30744103,0.062939696,13,1.1578251,2062.766,13.871485,1417.4886,14.118438,1135.9065,13.471921,0.6465168,-9.266892,5.239395,1.185869,0.00052634964,0,False,1047.8664988417922,0.9999756483705446,1,1.2171439773973292,[-695.78825815  659.58735047 -422.90356621],[-265.78825815 7520.58735047 3389.09643379],8253.23282912621,20.464946070143924,5757.751423435945,3135.4495762608385,5013.292992875411,,,
42,3167,342515193656791552,28.547005258655528,0.025850084,37.39095269551925,0.030829458,0.8799482928751063,0.030138087,29.197218,6.6047,-5.035757310620798,0.034879312,-4.273547937449919,0.046690878,0.2305368,0.18755913,-0.1514806,0.16286622,-0.058703315,0.15841603,0.071045786,0.056515142,0.012078674,0.32487145,0.11698183,13,1.2861238,1680.8196,14.914407,430.12018,15.280568,594.44977,14.354708,0.9258604,42.09783670446389,,1.2224544,0.0006459564,0,False,1136.4304108513486,0.9999946960132632,1,1.0384893286685577,[-754.28823349  715.45122021 -458.96937919],[-324.28823349 7576.45122021 3353.03062081],8291.597571919228,58.82968886316303,5786.856738734315,3148.1566795241474,5035.075858533772,6.6047001192448755,40.20156950709965,0.7016497523682428
43,3197,342515739116430080,28.362953501559872,0.047517356,37.29484615152272,0.04579901,0.9659304335859632,0.055274684,17.475096,4.374389,-3.206687439186749,0.05723974,-2.9753046834189334,0.060905926,0.04478103,0.33054855,-0.21645771,0.14909923,-0.1303738,0.11722945,0.00054718624,-0.007510309,0.2162108,0.22815104,0.16232343,15,1.1113906,1763.7135,16.31101,103.35435,16.802626,287.4793,15.659003,1.1436224,25.56995332303354,,1.2285187,0.00061559665,0,False,1035.2712423477076,0.9998759845214038,1,0.8046171042386194,[-685.00541536  652.62498134 -420.27938314],[-255.00541536 7513.62498134 3391.72061686],8247.62734760112,14.859464545053925,5773.582956970357,3116.9418533248577,4997.3763303228525,4.374389362163901,40.01341283961541,0.6983657990110627
44,3208,342515880851574016,28.388781937051103,0.03669306,37.31770667868185,0.033924326,0.82157117706567,0.038717274,21.219757,5.086227,-1.3775418249420837,0.043221563,-4.89612916830839,0.044746943,-0.08221692,0.21605158,-0.2860491,0.20637819,0.06954792,0.20664349,-0.12935922,-0.014478777,0.044387043,0.052576058,0.074809805,13,1.0359821,2073.8318,15.744612,237.85454,16.183783,350.2567,15.140137,1.0436459,34.91739968617894,,1.2184675,0.00052354106,0,True,1217.179993547982,0.9618908274497446,1,0.9213659020167377,[-805.74305954  767.24801143 -493.59472004],[-375.74305954 7628.24801143 3318.40527996],8327.254299754193,94.48641669812787,5826.133404285001,3148.7045333374977,5048.266384610566,5.086226726388135,40.04375381346132,0.6988953489029353
45,3260,342516774204672640,28.348185319497013,0.019835176,37.35886661219691,0.0195442,0.5433452188848061,0.022722756,23.911942,4.2142563,-2.538998994861902,0.024855727,-3.363545821345044,0.025688328,0.090991795,0.18831973,-0.14620662,0.0783608,-0.02834433,0.05475676,-0.050118554,0.07526489,0.19364436,0.2297412,0.06761745,15,1.1321416,4131.5547,14.545893,778.43164,15.042208,1121.2539,13.895032,1.1471758,-64.13735,4.0832458,1.225715,0.00026279117,0,True,1840.4505372338772,0.9962353240008792,1,1.2824140309173127,[-1217.70003978  1161.38117119  -745.42509237],[-787.70003978 8022.38117119 3066.57490763],8624.555215927727,391.7873328716614,6033.140892238598,3255.0594818670847,5233.426355313677,,,
46,3266,342516911643626240,28.307915149452363,0.04443707,37.35613602138199,0.034550387,0.7480610227953319,0.04274041,17.50243,2.320987,-2.201763757923364,0.054004442,-0.7343136162307593,0.043100256,-0.047444947,-0.028560909,-0.5233546,0.095537715,-0.13193944,0.14258406,-0.09918709,0.2130442,0.24262112,0.15537883,0.1442353,14,1.1157213,2460.059,15.556076,329.88116,15.917221,414.70114,15.028512,0.88870907,17.529899763627885,,1.204295,0.00044134556,0,False,1336.7893387403478,0.9989287306872398,1,0.990206581252914,[-883.90057758  843.99374354 -541.66416347],[-453.90057758 7704.99374354 3270.33583653],8382.604058768356,149.83617571229115,5866.324235650285,3159.735596129665,5086.291549926421,2.3209868876593656,39.994870604843015,0.6980421759636066
47,3752,342526051334112512,28.7597857309067,0.017984003,37.39120262719733,0.019792024,0.6536076555805269,0.020991104,31.137365,5.616465,-3.920003072584638,0.023278933,-4.022220368327517,0.02599086,0.19447385,0.18988836,-0.077351965,0.15904796,0.053489868,0.1536415,0.14159688,-0.039056677,0.06314991,0.21076365,0.0,14,1.0384206,3105.0784,14.443458,682.6421,14.7415695,839.84766,13.980113,0.7614565,-96.81326,8.983616,1.1960777,0.00034966465,0,True,1529.9698396460967,0.9998177998489828,1,1.257700125860603,[-1018.83596283   960.3792496   -616.80846947],[-588.83596283 7821.3792496  3195.19153053],8469.35358064031,236.58569758424528,5898.913476903749,3237.565609678255,5143.047616825731,,,
48,3989,342530105783228032,28.93002469878281,0.04810655,37.45551453553632,0.04884381,0.7997665254765194,0.056744654,14.0941305,6.4972024,-5.066048687947946,0.06562292,-4.068020151157835,0.07159467,0.16318516,0.03789459,-0.056525674,-0.086258784,-0.04841197,-0.10544422,-0.118991375,-0.008577641,0.26308408,0.3061784,0.0,14,0.9737767,1507.9899,16.593946,163.25397,17.035103,191.83716,16.002653,1.0324497,45.02855633483291,,1.2087198,0.000719989,0,False,1250.3649104395522,0.999994238022061,1,0.8549370580409333,[-834.95979198  783.66165784 -502.1244478 ],[-404.95979198 7644.66165784 3309.8755522 ],8340.271006807618,107.50312375155227,5794.529664370578,3202.715216125348,5072.096379222729,6.497202263966032,40.53613577634748,0.7074890353327312
49,4051,342531097919661568,29.107502022487008,0.0303533,37.50987658017329,0.034111463,0.5297223098823806,0.0368237,14.385364,6.527173,-3.890348155641527,0.040553242,-5.24110485013173,0.052575424,0.22662078,0.080186926,-0.19319056,-0.11506827,-0.028100383,-0.08953033,-0.067292646,-0.026279762,0.11352505,0.43643132,0.0,12,0.99114746,2073.8372,15.670707,327.58984,15.994424,371.8067,15.182006,0.812418,67.89996053856885,,1.198474,0.0005235397,0,False,1887.781543922588,0.9993446418073528,1,1.105375031282668,[-1264.2035356   1181.06896694  -755.37055376],[-834.2035356  8042.06896694 3056.62944624],8643.71172468395,410.94384162788447,5990.679057879791,3335.396653739616,5263.140314217536,6.527173111093177,40.701220706332435,0.710370310906393
50,4247,342534950506314752,28.94399605757788,0.05250176,37.60040567243571,0.052424483,0.8531030035730794,0.06864478,12.427792,5.477507,-2.412170791816284,0.061779175,-4.917775348053758,0.071536556,0.12471268,0.2941764,-0.10880181,0.045282487,-0.07965686,-0.04049631,-0.06015726,0.052008066,0.317055,0.31790668,0.0,12,0.9939465,990.5201,16.53068,184.95161,17.018257,268.2113,15.888732,1.1295252,35.498294272912645,,1.2231584,0.0010961273,0,True,1172.191395191046,0.9961175671079102,1,0.8118292779877677,[-783.21249127  735.88810354 -468.05935473],[-353.21249127 7596.88810354 3343.94064527],8307.791942559033,75.02405950296816,5759.987166786342,3185.456986518012,5069.005680244306,5.477506942288331,40.60775566479005,0.7087390381959652
51,4255,342535053585530624,28.885798544359545,0.014906579,37.596502100633465,0.017652333,0.7321674005678288,0.018918728,38.700665,5.10755,-5.011629616575613,0.019406796,-0.9852081691307394,0.025793456,0.22162612,0.090808235,-0.050352104,0.0843751,-0.065069176,0.12424533,0.2432513,0.011820629,0.17996746,0.40283474,0.047067475,12,1.0916166,4035.97,13.92599,1055.0941,14.250136,1214.7441,13.4357,0.81443596,-68.60655,6.6287932,1.1992285,0.0002690149,0,False,1365.8078729324127,0.9999976650200352,1,1.3115378265558766,[-911.75927998  858.08613493 -545.72369032],[-481.75927998 7719.08613493 3266.27630968],8395.531173995098,162.76329093903223,5824.391158940435,3213.3533378059733,5122.086649754298,,,
52,4319,342536011362332928,29.06132564984952,0.014825138,37.635544323508434,0.014117556,0.2364408919133893,0.017686933,13.368111,1.9677496,-1.478482102178465,0.01883276,-1.2985103413551633,0.019900197,0.03826883,0.21432686,0.033358477,-0.03446198,-0.039817065,-0.09517523,-0.08497526,0.036493395,0.19693273,0.22925244,0.091894545,12,1.1459354,4628.178,12.776662,1160.0643,13.249682,1438.0275,12.142802,1.1068802,-74.54949,1.1745102,1.2237637,0.00023459256,0,False,4229.386853972409,0.9872935976966218,1,2.2717386228996395,[-2831.21671688  2652.03931738 -1684.81824589],[-2401.21671688  9513.03931738  2127.18175411],10039.35560633838,1806.587723282315,6949.338545617264,3861.8105751696107,6130.397527927872,,,
53,4360,342536973434512000,29.00127637877876,0.014192976,37.66123432396693,0.014162643,1.0635002907311075,0.017387638,61.16416,3.000677,-1.7803953660891263,0.018549822,-2.4154204662765704,0.019125793,0.0846526,0.05704535,-0.076984964,-0.038327973,-0.09008802,-0.053566486,-0.060419105,0.07848761,0.23036082,0.2401229,0.078886546,12,0.98172784,4522.8867,12.940657,1390.1534,13.250155,2058.1875,12.468551,0.78160477,-55.845406,2.5000827,1.1955547,0.0002400538,0,False,940.29123331273,0.9982028013787988,1,1.3555143632408226,[-628.9103241   590.29439446 -374.39542672],[-198.9103241  7451.29439446 3437.60457328],8208.439478497417,-24.32840455864789,5683.300736076222,3150.4705502064844,5015.287302613089,,,
54,4427,342537939803582464,28.63737573274164,0.044932954,37.43105382807022,0.05407687,0.9318280623122812,0.0550765,16.918797,2.8791857,-1.394493109110658,0.06415078,-2.518948117813676,0.08024023,0.2565274,0.17158337,-0.05673912,0.12271258,-0.08281992,0.11701746,0.14808185,-0.020446356,0.13961595,0.3383908,0.0,14,1.0542471,1569.0198,16.462873,136.15157,16.959967,318.42075,15.794712,1.1652546,17.27524247930145,,1.2376993,0.00069198373,0,False,1073.1593525081803,0.9932633964945888,1,0.7948409689757692,[-713.36476063  675.12005494 -432.42875203],[-283.36476063 7536.12005494 3379.57124797],8264.073020617292,31.30513756122673,5759.6066116862185,3145.115225440407,5022.955781949304,2.879185761911546,40.290931833229,0.703209419186441
55,4692,342542848950227584,28.6199989556302,0.046001013,37.57280994257885,0.050562944,0.7167868231494796,0.055480074,12.919716,5.7874303,-2.763488388962823,0.06359783,-5.085024977685256,0.07764207,0.12433797,0.06222879,-0.1479787,0.070336126,-0.1811147,0.09443237,0.08855122,0.010322901,0.090568006,0.30516678,0.18667366,14,1.093486,1357.7555,16.341372,180.3626,16.798641,395.3581,15.681517,1.1171246,45.07010299780213,,1.2489052,0.00079965516,0,True,1395.114931948824,0.9959580085522214,1,0.8749862404339648,[-927.47513154  879.45347767 -559.1932889 ],[-497.47513154 7740.45347767 3252.8067111 ],8410.877067597545,178.1091845414794,5851.770884896649,3193.1392824438967,5128.693018677161,5.787430094576977,40.33632409542429,0.7040016636166773
56,4784,342544292058786944,28.67681976859945,0.012283258,37.600522612243616,0.015888931,0.3022041735365599,0.015622571,19.344074,3.7155929,-2.5821995973984784,0.016119827,-2.6716801261433183,0.02095919,0.28959504,0.12091881,-0.13745844,-0.00052873767,-0.23778301,0.05445291,0.10609334,-0.11119401,-0.041087545,0.43088073,0.08520588,13,1.1983435,4229.5615,11.835873,920.62415,12.522113,1556.5886,11.037923,1.48419,-6.400233,0.35574907,1.2632474,0.0002567018,0,False,3309.0211438758392,0.9956205033843946,1,2.072424017941523,[-2201.92638368  2085.04405221 -1324.28563075],[-1771.92638368  8946.04405221  2487.71436925],9453.049776456568,1220.2818934005027,6570.841475540095,3593.9762009145093,5767.800919479428,,,
57,4974,342547594890026112,28.805343256957112,0.034541715,37.655399489234846,0.033254907,0.4337868867986503,0.041732483,10.394466,2.8631139,-1.5348411752726665,0.040455647,-2.416957471589233,0.045677394,0.08295559,0.30910444,-0.04048935,0.11844063,-0.042928167,0.111939676,0.23405975,-0.061646063,0.18217872,0.2597231,0.0,12,0.96913874,2293.6887,15.716888,361.47876,16.013441,320.90262,15.253098,0.76034355,36.60509125582511,,1.1971364,0.00047335812,0,True,2305.279459644356,0.9825499550515192,1,1.1841726282235008,[-1537.24862937  1451.01752462  -919.63480893],[-1107.24862937  8312.01752462  2892.36519107],8870.254294852748,637.4864117966827,6153.613246198996,3383.724859220053,5418.935444222795,2.8631138386001,40.51955605334132,0.7071996645772051
58,4991,342547869767930752,28.78757968190799,0.025657034,37.66921100710488,0.026987515,0.8226169190196241,0.03191318,25.776714,4.8975043,-1.411447992452176,0.03334534,-4.689708373888217,0.039358947,0.14311771,0.1456834,0.04930462,0.048863877,-0.055315994,0.036977313,0.16426213,0.048856802,0.2466221,0.31749713,0.08105818,12,1.0956279,3126.5425,15.031714,610.96497,15.349861,758.5685,14.54846,0.80140114,33.02830862674423,,1.1979387,0.00034726417,0,True,1215.6326679881286,0.965984066015453,1,1.047794275495856,[-810.43823445  765.47999044 -484.76080273],[-380.43823445 7626.47999044 3327.23919727],8329.372783753435,96.60490069736989,5778.293991560485,3175.0130345115076,5090.094473436664,4.897504473455286,40.51109643627909,0.7070520164060113
59,5044,342548763121124224,28.907176311139207,0.05592274,37.68522289614311,0.056597523,0.6638614806595642,0.0653437,10.1595335,2.279967,-1.850554341628233,0.07220436,-1.3318025803827338,0.0813953,0.085057795,0.14054324,0.03960512,0.077320985,-0.09904273,0.124387704,0.37093812,0.104188494,0.06566089,0.2966307,0.0,11,0.98114854,462.56256,16.611862,56.21886,17.279078,114.02004,15.8383875,1.44069,18.98394724071896,,1.2504935,0.0023472202,0,True,1506.3383388451355,0.9964107583189376,1,0.8533075577391319,[-1006.12435721   947.16626614  -599.70412137],[-576.12435721 7808.16626614 3212.29587863],8462.755138044628,229.9872549885622,5862.812958251435,3237.4047900994783,5173.476487633896,2.2799669919613335,40.613661407489396,0.7088421128508443
60,5076,342549587755337216,28.8782875270582,0.029366275,37.70371127687939,0.028675996,0.512607299016617,0.03507333,14.615301,3.3343427,-2.0867719474011746,0.038247928,-2.6006200315505428,0.03915641,0.10216862,0.111162655,-0.025457937,0.040678393,-0.0022436036,0.04551034,0.10705289,0.0833815,0.22382562,0.21135396,0.093182236,12,1.0146189,1603.0299,15.223829,685.18427,15.491318,728.6554,14.786573,0.70474434,35.974722477783324,,1.1965294,0.0006773025,0,True,1950.8110827106725,0.9938688828348614,1,1.2115660680782385,[-1302.48531545  1227.42226573  -776.29277019],[-872.48531545 8088.42226573 3035.70722981],8683.278399293951,450.5105162378859,6015.760562716286,3317.904461857264,5310.50455170693,3.334342770166624,40.59823971876842,0.7085729536064457
